date,region,type,price,rainfall,fuel_price
2024-05-12,Antananarivo,Riz Importé,3639.0,106.55665766269996,4790.254064205198
2024-05-19,Antananarivo,Riz Importé,3658.0,114.8519061534275,4808.692794575724
2024-05-26,Antananarivo,Riz Importé,3688.0,125.496296890252,4828.279772761699
2024-06-02,Antananarivo,Riz Importé,3685.0,120.67011901463377,4801.540836994
2024-06-09,Antananarivo,Riz Importé,3702.0,111.87452472291675,4808.2330878483945
2024-06-16,Antananarivo,Riz Importé,3634.0,126.92629468692238,4798.025026760807
2024-06-23,Antananarivo,Riz Importé,3578.0,116.09867605785554,4797.540634486633
2024-06-30,Antananarivo,Riz Importé,3623.0,110.5624303944741,4823.5085686648845
2024-07-07,Antananarivo,Riz Importé,3663.0,120.67510272231095,4828.100151474079
2024-07-14,Antananarivo,Riz Importé,3520.0,81.32106520915828,4842.225915022329
2024-07-21,Antananarivo,Riz Importé,3590.0,70.37668086441555,4819.198438665364
2024-07-28,Antananarivo,Riz Importé,3692.0,119.2533988642138,4830.4379042786
2024-08-04,Antananarivo,Riz Importé,3556.0,53.58154633818997,4831.824428901793
2024-08-11,Antananarivo,Riz Importé,3514.0,68.78239728940463,4830.326648030753
2024-08-18,Antananarivo,Riz Importé,3545.0,72.0261736075434,4866.142581279378
2024-08-25,Antananarivo,Riz Importé,3486.0,61.92262433052712,4867.893426498518
2024-09-01,Antananarivo,Riz Importé,3350.0,32.381320769907106,4840.430267281981
2024-09-08,Antananarivo,Riz Importé,3371.0,91.61997922772663,4853.274576767648
2024-09-15,Antananarivo,Riz Importé,3269.0,36.81645506166232,4857.7632783394265
2024-09-22,Antananarivo,Riz Importé,3362.0,57.680012045562044,4871.844295773844
2024-09-29,Antananarivo,Riz Importé,3309.0,23.08144634814425,4850.9727146219575
2024-10-06,Antananarivo,Riz Importé,3290.0,45.608389216170885,4861.238892647439
2024-10-13,Antananarivo,Riz Importé,3286.0,40.45022288082238,4879.731941026929
2024-10-20,Antananarivo,Riz Importé,3261.0,44.36632180342255,4867.726919372297
2024-10-27,Antananarivo,Riz Importé,3243.0,65.44131809695986,4882.604297531945
2024-11-03,Antananarivo,Riz Importé,3205.0,36.70896514263546,4873.038849715635
2024-11-10,Antananarivo,Riz Importé,3252.0,64.71809826877963,4886.791369531452
2024-11-17,Antananarivo,Riz Importé,3172.0,52.37849923236543,4888.721724553708
2024-11-24,Antananarivo,Riz Importé,3231.0,91.19692800009824,4894.345643525454
2024-12-01,Antananarivo,Riz Importé,3227.0,83.37627972732868,4889.739988738612
2024-12-08,Antananarivo,Riz Importé,3182.0,40.317673107299896,4883.63898341178
2024-12-15,Antananarivo,Riz Importé,3168.0,103.56910943683563,4908.947649147769
2024-12-22,Antananarivo,Riz Importé,3189.0,119.75220623502496,4918.151237398201
2024-12-29,Antananarivo,Riz Importé,3238.0,92.10682883498976,4912.954298117218
2020-01-05,Toamasina,Vary Gasy,1944.0,121.53093319631525,4010.0890205539054
2020-01-12,Toamasina,Vary Gasy,1935.0,102.0181347725356,4011.613623174047
2020-01-19,Toamasina,Vary Gasy,1982.0,119.44347629084129,4018.813592232536
2020-01-26,Toamasina,Vary Gasy,1984.0,110.27829096166974,4002.176392857031
2020-02-02,Toamasina,Vary Gasy,2154.0,124.29412674993274,4011.1989547582
2020-02-09,Toamasina,Vary Gasy,2197.0,125.33176449863697,4012.4227688669685
2020-02-16,Toamasina,Vary Gasy,2162.0,135.34745926726606,4035.4835085692926
2020-02-23,Toamasina,Vary Gasy,2184.0,101.97327682003903,4012.2947582528195
2020-03-01,Toamasina,Vary Gasy,2266.0,144.80808635078088,4023.8334521212173
2020-03-08,Toamasina,Vary Gasy,2259.0,166.0618184889986,4034.736984420149
2020-03-15,Toamasina,Vary Gasy,2246.0,174.40214534916674,4043.9224971575363
2020-03-22,Toamasina,Vary Gasy,2362.0,153.08773968368118,4049.1059233598235
2020-03-29,Toamasina,Vary Gasy,2391.0,113.44159234734616,4046.5751649012673
2020-04-05,Toamasina,Vary Gasy,2461.0,136.86673968483458,4037.2567698793714
2020-04-12,Toamasina,Vary Gasy,2441.0,131.76266241240444,4036.6416225864778
2020-04-19,Toamasina,Vary Gasy,2487.0,126.14516146600968,4045.555171241378
2020-04-26,Toamasina,Vary Gasy,2517.0,136.85402611044296,4058.394894681128
2020-05-03,Toamasina,Vary Gasy,2545.0,150.73612486019627,4067.3396424788925
2020-05-10,Toamasina,Vary Gasy,3003.0,157.62432492158186,4058.3764747620667
2020-05-17,Toamasina,Vary Gasy,2577.0,146.9252448596754,4057.8859536521704
2020-05-24,Toamasina,Vary Gasy,2610.0,120.74865541006426,4090.4957492862454
2020-05-31,Toamasina,Vary Gasy,2557.0,143.25829512136022,4058.8539793674936
2020-06-07,Toamasina,Vary Gasy,2510.0,108.89523351669843,4080.1455217053676
2020-06-14,Toamasina,Vary Gasy,2575.0,81.5891442188372,4077.242742232629
2020-06-21,Toamasina,Vary Gasy,2540.0,117.51534633323156,4082.630650113906
2020-06-28,Toamasina,Vary Gasy,2568.0,110.11998891736016,4091.8723109754706
2020-07-05,Toamasina,Vary Gasy,2405.0,98.95948629679393,4104.488803471213
2020-07-12,Toamasina,Vary Gasy,2588.0,77.6084887546554,4065.581674010498
2020-07-19,Toamasina,Vary Gasy,2483.0,66.48755513565405,4085.5011251914175
2020-07-26,Toamasina,Vary Gasy,2494.0,61.48928485986251,4085.2706699731875
2020-08-02,Toamasina,Vary Gasy,2388.0,39.27730368608244,4111.513450123531
2020-08-09,Toamasina,Vary Gasy,2342.0,77.67559984850207,4115.1309924674015
2020-08-16,Toamasina,Vary Gasy,2313.0,81.59159423717783,4109.023574269786
2020-08-23,Toamasina,Vary Gasy,2473.0,44.04201230938428,4105.520447129768
2020-08-30,Toamasina,Vary Gasy,2274.0,37.43735791878767,4133.582044883874
2020-09-06,Toamasina,Vary Gasy,2221.0,90.04729722672403,4130.469821827136
2020-09-13,Toamasina,Vary Gasy,2848.0,88.03860951766143,4118.647989652368
2020-09-20,Toamasina,Vary Gasy,2299.0,45.066544888074006,4130.484983480247
2020-09-27,Toamasina,Vary Gasy,2184.0,56.81516478539069,4141.913036868697
2020-10-04,Toamasina,Vary Gasy,2160.0,76.89425939716925,4140.187380592769
2020-10-11,Toamasina,Vary Gasy,2059.0,0.0,4143.883757292302
2020-10-18,Toamasina,Vary Gasy,2108.0,37.13097458406809,4143.154782001687
2020-10-25,Toamasina,Vary Gasy,2143.0,50.30668786094414,4152.265366836723
2020-11-01,Toamasina,Vary Gasy,2055.0,20.270142726142673,4151.623211654698
2020-11-08,Toamasina,Vary Gasy,2046.0,76.8615767893375,4151.026239207569
2020-11-15,Toamasina,Vary Gasy,2048.0,61.970861306070454,4172.58247403185
2020-11-22,Toamasina,Vary Gasy,2033.0,50.2512300991786,4159.246215441013
2020-11-29,Toamasina,Vary Gasy,2083.0,47.982750140497146,4163.88811562221
2020-12-06,Toamasina,Vary Gasy,2155.0,73.06802330855004,4170.783486346447
2020-12-13,Toamasina,Vary Gasy,2049.0,83.61926211397063,4160.42058329085
2020-12-20,Toamasina,Vary Gasy,2068.0,90.17288252870115,4178.957988487097
2020-12-27,Toamasina,Vary Gasy,2120.0,63.2566287466747,4204.876948879639
2021-01-03,Toamasina,Vary Gasy,2181.0,71.26802272905077,4151.923676603063
2021-01-10,Toamasina,Vary Gasy,2180.0,75.62738004321696,4191.545923447025
2021-01-17,Toamasina,Vary Gasy,2185.0,101.89781612037031,4193.9406391897555
2021-01-24,Toamasina,Vary Gasy,2069.0,108.45903732528943,4189.91919290136
2021-01-31,Toamasina,Vary Gasy,2285.0,88.24681175940407,4196.454914763308
2021-02-07,Toamasina,Vary Gasy,2766.0,167.55679223699542,4194.682340289065
2021-02-14,Toamasina,Vary Gasy,2419.0,180.58290248213453,4191.239798677472
2021-02-21,Toamasina,Vary Gasy,2341.0,138.90358668057735,4218.285126897984
2021-02-28,Toamasina,Vary Gasy,2410.0,112.0682555424848,4211.502886315768
2021-03-07,Toamasina,Vary Gasy,2533.0,113.93306149761355,4227.055729357104
2021-03-14,Toamasina,Vary Gasy,2456.0,124.93481996487242,4208.488368597503
2021-03-21,Toamasina,Vary Gasy,2418.0,178.13083303443136,4219.717693409415
2021-03-28,Toamasina,Vary Gasy,2604.0,138.93008686395524,4216.404933385936
2021-04-04,Toamasina,Vary Gasy,2549.0,153.22988108666306,4249.462231421528
2021-04-11,Toamasina,Vary Gasy,2621.0,158.72620482808833,4241.570162829481
2021-04-18,Toamasina,Vary Gasy,2657.0,131.21464780736432,4248.744958212469
2021-04-25,Toamasina,Vary Gasy,2560.0,127.83537249352638,4234.190035940666
2021-05-02,Toamasina,Vary Gasy,2723.0,158.34740415221773,4238.5824136774145
2021-05-09,Toamasina,Vary Gasy,2620.0,127.88079281726444,4264.508518023679
2021-05-16,Toamasina,Vary Gasy,2743.0,133.24111390576715,4243.262686972285
2021-05-23,Toamasina,Vary Gasy,2735.0,91.55556386020658,4241.934095835903
2021-05-30,Toamasina,Vary Gasy,2717.0,125.1740339047376,4259.139706308528
2021-06-06,Toamasina,Vary Gasy,2763.0,122.167445896169,4266.790298676301
2021-06-13,Toamasina,Vary Gasy,2690.0,100.07349725925734,4264.53235954586
2021-06-20,Toamasina,Vary Gasy,2747.0,96.67789670376727,4257.757164423212
2021-06-27,Toamasina,Vary Gasy,2763.0,74.18819066318645,4267.415317894596
2021-07-04,Toamasina,Vary Gasy,2686.0,75.44521957602939,4281.144248986166
2021-07-11,Toamasina,Vary Gasy,2805.0,72.16655365612893,4268.574765528848
2021-07-18,Toamasina,Vary Gasy,2757.0,71.61885584484138,4274.147331991105
2021-07-25,Toamasina,Vary Gasy,2588.0,67.7199865764988,4290.819555025098
2021-08-01,Toamasina,Vary Gasy,2566.0,57.081317381349635,4302.329333705356
2021-08-08,Toamasina,Vary Gasy,2595.0,61.73262735683944,4300.559245117965
2021-08-15,Toamasina,Vary Gasy,2543.0,61.95663452240093,4276.788241747103
2021-08-22,Toamasina,Vary Gasy,2485.0,46.005413148716,4307.863028920725
2021-08-29,Toamasina,Vary Gasy,2475.0,21.976237231586175,4310.319345423163
2021-09-05,Toamasina,Vary Gasy,2520.0,68.4594564152719,4292.963077186601
2021-09-12,Toamasina,Vary Gasy,2454.0,83.71955773032526,4305.995253908422
2021-09-19,Toamasina,Vary Gasy,2313.0,69.8429527461249,4313.41897735873
2021-09-26,Toamasina,Vary Gasy,2388.0,95.73191632393701,4295.34071005853
2021-10-03,Toamasina,Vary Gasy,2339.0,9.313089380897097,4318.9749346825165
2021-10-10,Toamasina,Vary Gasy,2263.0,48.472634877023324,4315.970350998478
2021-10-17,Toamasina,Vary Gasy,2311.0,63.77235384142206,4332.302203604767
2021-10-24,Toamasina,Vary Gasy,2327.0,62.86272723971807,4347.589776944435
2021-10-31,Toamasina,Vary Gasy,2308.0,46.114563583812455,4332.824070133402
2021-11-07,Toamasina,Vary Gasy,2240.0,43.83275718918336,4339.961994003842
2021-11-14,Toamasina,Vary Gasy,2148.0,83.70674559538253,4345.960061871146
2021-11-21,Toamasina,Vary Gasy,2238.0,89.30680318362019,4333.30496494154
2021-11-28,Toamasina,Vary Gasy,2230.0,76.24229980290387,4348.261898225027
2021-12-05,Toamasina,Vary Gasy,2218.0,66.02460283003299,4355.759044369323
2021-12-12,Toamasina,Vary Gasy,2240.0,94.2341888369092,4361.699252526352
2021-12-19,Toamasina,Vary Gasy,2215.0,108.68334437371017,4343.028476934518
2021-12-26,Toamasina,Vary Gasy,2339.0,77.68833241287805,4350.857999285768
2022-01-02,Toamasina,Vary Gasy,2337.0,111.94761346438439,4377.303816856581
2022-01-09,Toamasina,Vary Gasy,2390.0,105.21195246555078,4375.9688210388495
2022-01-16,Toamasina,Vary Gasy,2406.0,104.47017864995577,4367.270594795698
2022-01-23,Toamasina,Vary Gasy,2475.0,98.11435763934729,4349.519389825071
2022-01-30,Toamasina,Vary Gasy,2347.0,145.50705916414634,4370.529606793008
2022-02-06,Toamasina,Vary Gasy,2454.0,122.71934574650867,4359.316522399489
2022-02-13,Toamasina,Vary Gasy,2546.0,159.66154875901643,4375.087096183597
2022-02-20,Toamasina,Vary Gasy,2574.0,145.47814567192364,4380.056759628169
2022-02-27,Toamasina,Vary Gasy,2618.0,147.32261100230613,4390.738682396762
2022-03-06,Toamasina,Vary Gasy,2656.0,149.5152284525041,4389.884422536694
2022-03-13,Toamasina,Vary Gasy,2623.0,117.02068403935178,4402.108581907948
2022-03-20,Toamasina,Vary Gasy,2606.0,159.93013651172592,4409.3023020841765
2022-03-27,Toamasina,Vary Gasy,2711.0,173.37491779209233,4411.967586463018
2022-04-03,Toamasina,Vary Gasy,2655.0,159.59220562972752,4424.46710407446
2022-04-10,Toamasina,Vary Gasy,2764.0,139.72319873882708,4414.240451184267
2022-04-17,Toamasina,Vary Gasy,2787.0,173.52655765196693,4419.387280030099
2022-04-24,Toamasina,Vary Gasy,2900.0,112.04145116680216,4427.470728438466
2022-05-01,Toamasina,Vary Gasy,2939.0,160.4474225819309,4435.12838577535
2022-05-08,Toamasina,Vary Gasy,2845.0,133.46469399291416,4430.830821570448
2022-05-15,Toamasina,Vary Gasy,2863.0,138.62676519114223,4434.37371480633
2022-05-22,Toamasina,Vary Gasy,3008.0,156.96742227141746,4441.071861850501
2022-05-29,Toamasina,Vary Gasy,2971.0,118.03862728634017,4445.065646749132
2022-06-05,Toamasina,Vary Gasy,2934.0,120.40697509264788,4441.789028311446
2022-06-12,Toamasina,Vary Gasy,2899.0,99.56734494270334,4450.033889830745
2022-06-19,Toamasina,Vary Gasy,2960.0,110.44157570780594,4443.391676602032
2022-06-26,Toamasina,Vary Gasy,2888.0,122.34977190712733,4451.513256887344
2022-07-03,Toamasina,Vary Gasy,2831.0,112.2192779422391,4459.71862338031
2022-07-10,Toamasina,Vary Gasy,2830.0,76.60660511914875,4469.2684814465765
2022-07-17,Toamasina,Vary Gasy,2865.0,85.92181366847998,4451.692870687339
2022-07-24,Toamasina,Vary Gasy,2777.0,49.44283394405017,4469.629989121378
2022-07-31,Toamasina,Vary Gasy,2828.0,69.80026444736146,4471.932749652603
2022-08-07,Toamasina,Vary Gasy,2737.0,83.7660009083838,4471.8046771375775
2022-08-14,Toamasina,Vary Gasy,2697.0,54.147838288452164,4470.26660160784
2022-08-21,Toamasina,Vary Gasy,2697.0,58.24721184438489,4470.371890807035
2022-08-28,Toamasina,Vary Gasy,2622.0,69.03663978608003,4496.466434314345
2022-09-04,Toamasina,Vary Gasy,2583.0,78.8105989380851,4497.942930685599
2022-09-11,Toamasina,Vary Gasy,2662.0,50.65123089032532,4502.176981441914
2022-09-18,Toamasina,Vary Gasy,2595.0,61.21610428846583,4484.715261986579
2022-09-25,Toamasina,Vary Gasy,2497.0,66.13075708450525,4495.181080814867
2022-10-02,Toamasina,Vary Gasy,2530.0,45.63424986629295,4508.162429750405
2022-10-09,Toamasina,Vary Gasy,2411.0,11.837573812320883,4514.691442639359
2022-10-16,Toamasina,Vary Gasy,2435.0,59.11724091609207,4513.343141664353
2022-10-23,Toamasina,Vary Gasy,2448.0,48.868214280272475,4513.328713077402
2022-10-30,Toamasina,Vary Gasy,2473.0,73.66190176290053,4504.838432766296
2022-11-06,Toamasina,Vary Gasy,2497.0,30.900599674408426,4520.782989791278
2022-11-13,Toamasina,Vary Gasy,2400.0,41.82531759391408,4538.6904061284185
2022-11-20,Toamasina,Vary Gasy,2398.0,76.25444346815812,4518.136631530651
2022-11-27,Toamasina,Vary Gasy,2368.0,101.4205883252702,4528.641492649657
2022-12-04,Toamasina,Vary Gasy,2389.0,60.60194319639132,4529.1524137151
2022-12-11,Toamasina,Vary Gasy,2397.0,68.13670123183877,4533.284634024162
2022-12-18,Toamasina,Vary Gasy,2436.0,90.98848313235982,4527.131187704059
2022-12-25,Toamasina,Vary Gasy,2436.0,83.51702330333376,4550.816167861804
2023-01-01,Toamasina,Vary Gasy,2508.0,103.59410523104938,4558.279373473853
2023-01-08,Toamasina,Vary Gasy,2495.0,127.29424646130052,4558.689148546583
2023-01-15,Toamasina,Vary Gasy,2592.0,85.19159866410482,4551.030093517857
2023-01-22,Toamasina,Vary Gasy,2524.0,118.32396311229866,4558.0808922532315
2023-01-29,Toamasina,Vary Gasy,2656.0,117.63468528541571,4569.264818751052
2023-02-05,Toamasina,Vary Gasy,2634.0,161.74134156324044,4576.616934492727
2023-02-12,Toamasina,Vary Gasy,2624.0,120.32611378013004,4558.242764145001
2023-02-19,Toamasina,Vary Gasy,2756.0,166.75419053996592,4565.376257593233
2023-02-26,Toamasina,Vary Gasy,2680.0,187.0373520918344,4571.604076753463
2023-03-05,Toamasina,Vary Gasy,2778.0,135.52633957114375,4594.7622654563565
2023-03-12,Toamasina,Vary Gasy,2850.0,135.5391700939088,4567.439635548552
2023-03-19,Toamasina,Vary Gasy,2876.0,170.626420908169,4588.7532130833015
2023-03-26,Toamasina,Vary Gasy,2922.0,141.8065953090166,4582.024742983655
2023-04-02,Toamasina,Vary Gasy,3025.0,160.46029664747758,4579.2967931005605
2023-04-09,Toamasina,Vary Gasy,2960.0,153.11918489506144,4622.688923096276
2023-04-16,Toamasina,Vary Gasy,2961.0,143.88376153695816,4612.390243629628
2023-04-23,Toamasina,Vary Gasy,3006.0,199.29970168431095,4600.389096227384
2023-04-30,Toamasina,Vary Gasy,2973.0,139.02829312334325,4611.766136372631
2023-05-07,Toamasina,Vary Gasy,3172.0,151.9616193490145,4598.250353722742
2023-05-14,Toamasina,Vary Gasy,3084.0,141.98277284875797,4604.477199728604
2023-05-21,Toamasina,Vary Gasy,3055.0,146.509104900337,4612.765205781234
2023-05-28,Toamasina,Vary Gasy,3039.0,115.14612671790118,4636.153519176235
2023-06-04,Toamasina,Vary Gasy,3038.0,141.94642905586062,4613.763930373912
2023-06-11,Toamasina,Vary Gasy,3109.0,126.88582566165519,4615.948923245195
2023-06-18,Toamasina,Vary Gasy,3140.0,126.15348163497795,4640.325568123536
2023-06-25,Toamasina,Vary Gasy,3162.0,100.95693149749076,4627.735804236651
2023-07-02,Toamasina,Vary Gasy,3115.0,122.17404559231522,4630.256570464281
2023-07-09,Toamasina,Vary Gasy,3016.0,64.69050588397567,4635.670901605395
2023-07-16,Toamasina,Vary Gasy,3371.0,108.9573796214784,4641.265056994693
2023-07-23,Toamasina,Vary Gasy,3062.0,107.41617390114558,4655.408701122039
2023-07-30,Toamasina,Vary Gasy,2998.0,58.728779383182186,4653.511065990016
2023-08-06,Toamasina,Vary Gasy,2994.0,72.58844990534824,4643.116186114443
2023-08-13,Toamasina,Vary Gasy,2935.0,55.02049050695313,4647.207040633203
2023-08-20,Toamasina,Vary Gasy,2956.0,51.367654234590056,4667.598515437996
2023-08-27,Toamasina,Vary Gasy,2761.0,80.36495181336055,4667.295511402615
2023-09-03,Toamasina,Vary Gasy,2824.0,21.547497834393596,4668.684860706564
2023-09-10,Toamasina,Vary Gasy,2710.0,74.24664795241674,4680.5609585423
2023-09-17,Toamasina,Vary Gasy,2791.0,58.16059394423854,4670.729592592232
2023-09-24,Toamasina,Vary Gasy,2781.0,39.46770236003858,4690.318101612154
2023-10-01,Toamasina,Vary Gasy,2709.0,34.95486292288728,4684.448049151606
2023-10-08,Toamasina,Vary Gasy,2701.0,79.73214292212863,4688.895202093164
2023-10-15,Toamasina,Vary Gasy,2608.0,64.84724616147147,4681.164979602825
2023-10-22,Toamasina,Vary Gasy,2736.0,58.387497776872614,4687.145250087759
2023-10-29,Toamasina,Vary Gasy,2654.0,58.0874979916989,4698.307742387258
2023-11-05,Toamasina,Vary Gasy,2555.0,56.47747607881101,4700.308046974905
2023-11-12,Toamasina,Vary Gasy,2586.0,68.44788194618172,4709.434337596241
2023-11-19,Toamasina,Vary Gasy,2541.0,43.73837707740614,4714.095361707265
2023-11-26,Toamasina,Vary Gasy,2617.0,60.72442716525088,4709.513823563594
2023-12-03,Toamasina,Vary Gasy,2539.0,74.25650656539348,4725.5434957476555
2023-12-10,Toamasina,Vary Gasy,2589.0,38.0327192277083,4713.430830159998
2023-12-17,Toamasina,Vary Gasy,2732.0,105.26599050517476,4715.062839414646
2023-12-24,Toamasina,Vary Gasy,2680.0,85.12318234950854,4722.890636452009
2023-12-31,Toamasina,Vary Gasy,2678.0,102.75039145447373,4731.982677721793
2024-01-07,Toamasina,Vary Gasy,2679.0,118.7084784766663,4755.415548209915
2024-01-14,Toamasina,Vary Gasy,2706.0,105.72150000230603,4732.99265081998
2024-01-21,Toamasina,Vary Gasy,2663.0,132.3764632033653,4742.191236543374
2024-01-28,Toamasina,Vary Gasy,2747.0,113.33175373455748,4730.025193138944
2024-02-04,Toamasina,Vary Gasy,2854.0,128.121530529223,4731.932619327438
2024-02-11,Toamasina,Vary Gasy,2814.0,136.71888925148218,4737.253683230424
